frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pc	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
480	600	2891.93372	3125.69699	3392.01188	3159.91518	2931.89666	2296.7356	3037.27074	1757.17959	3675.77192	3485.03027	2187.11037	2685.31121	2716.93507	2928.4563	2355.65154	2247.6707	2702.36297	2647.71505	2756.76039	2425.49547	2506.86942	1558.99747	2043.90839	2209.74374	2682.01296	2817.77738	3319.80329	2462.00181	2081.0806	2648.89841	3043.11019	3042.19673	2962.16988	2570.99918	2707.33325	2629.41919	3088.77273	3310.01725	2369.62338	3003.00902	2646.56478	2209.0822	2533.09443	2408.47843	2793.34857	2195.42017	2844.76609
600	900	2434.39039	2457.09887	2449.40186	2892.21704	2268.49974	2247.99783	2371.44854	2219.20766	2736.5466	2605.26404	2274.6872	1898.41153	2492.59925	2746.24155	2431.61503	2463.75274	2345.47471	2163.46768	1998.92402	2179.53075	2330.19087	1792.86871	2291.76095	2510.92031	2856.8246	3125.54928	3025.01307	2435.88744	1786.4616	2591.18064	2200.33366	3110.94754	2814.96764	2386.14627	2598.98999	3005.21875	2635.14918	2910.98658	2120.92038	2335.16229	2168.52632	2446.3113	2761.82031	2570.04482	2756.92256	1992.4248	2592.408
900	1200	2172.62923	2259.46744	2365.8651	2145.09565	2367.84885	1811.05135	2399.83429	1563.94244	2446.14433	2423.93144	2173.01017	2025.24445	2396.08915	2542.30973	1857.6776	1989.1052	2167.73284	2088.55287	2128.02321	2068.24921	2039.61286	1165.76553	1834.80004	1874.05397	2188.83233	1884.52673	2234.45873	1867.83196	1702.51706	2025.35055	2195.28044	2241.50953	2208.18643	2441.86289	1980.43732	2552.4812	1906.39216	2120.02673	1740.80352	2308.38915	1722.30741	2177.91439	2069.87447	2097.22732	2121.58313	1840.39282	2089.74593
1200	1500	1805.69508	1830.0659	2058.67424	1788.40266	1900.65467	1672.818	1843.21999	1875.05907	2008.59735	1955.206	1736.31298	1984.45592	2007.15684	1813.75333	1530.52739	1784.03453	1613.27291	1707.58689	1816.16282	1650.10925	1641.98323	1592.20996	1657.79628	1762.90817	1825.67584	1704.42543	1894.44574	1671.72793	1725.61658	1653.09018	1532.61178	1889.70754	1827.76922	1754.18765	1776.59473	2041.35779	1977.98266	1730.06219	1578.26678	1759.20136	1579.01687	1758.93458	1797.46225	1824.49169	1804.92731	1719.94763	1825.94037
1500	1800	1487.78493	1676.87245	1559.6223	1726.59918	1691.01614	1428.28499	1546.03769	2064.06623	1759.13423	1699.61127	1385.65579	1709.5223	1828.93168	1555.91768	1327.96021	1655.02927	1377.12341	1511.76711	1727.54681	1489.63029	1601.49332	1203.91635	1630.81332	1711.78292	2030.46145	1446.14962	1678.55588	1451.20936	1525.12008	1463.06586	1474.06441	1558.73164	1530.79976	1629.13464	1976.6333	1977.82239	1671.02852	1548.38479	1360.84394	1451.83789	1200.40921	1814.74977	2025.70726	1711.80997	1765.66058	1064.71716	1690.86095
1800	2100	1606.35815	1474.84008	1645.42548	1611.98797	1361.19768	1535.30554	1328.65381	1439.04914	1525.92221	1417.80706	1475.47607	1393.44252	1803.18918	1326.86529	1276.7222	1355.8082	1250.9212	1583.00665	1410.80172	1451.89211	1427.09828	1273.26572	1398.88403	1393.03303	1520.63759	1524.64744	1328.79926	1443.66758	1427.07939	1500.97548	1422.11979	1511.62443	1416.42242	1543.03401	1803.5542	1537.31372	1432.19511	1407.13285	1349.54712	1476.83262	1252.68344	1297.87836	1581.20696	1574.22881	1526.6832	1433.87402	1392.53039
2100	2400	1555.6145	1504.90772	1723.64404	1492.53568	1894.77327	1431.66722	1400.65092	1064.80163	1616.34453	1494.03311	1563.57131	1383.8592	1554.17659	1166.23377	1421.25834	1067.22431	1107.71934	1542.72333	1462.53346	1461.60926	1431.84932	1196.27446	1346.16868	1252.34653	1434.22152	1734.0957	1404.53956	1574.00307	1032.75052	1351.43267	957.60925	1443.95705	1406.47423	1194.95678	1350.58545	1562.17517	1551.68989	1166.47482	920.27354	1155.62658	1055.39742	1359.21704	1484.232	1450.94632	1357.18437	1443.1239	1147.93363
2400	2700	1327.60101	1363.19938	1268.40085	1188.26321	1239.16901	1354.72283	913.81968	1224.58497	1182.24064	1330.23002	1317.79879	1547.55886	1494.97973	1123.70294	1231.14027	1188.6551	1136.44561	1370.13409	1396.9066	1241.13735	1190.10169	1061.9104	1248.16445	1339.73098	1235.68436	1556.47928	1105.30234	1416.14125	1155.52319	1241.23652	975.19753	1210.51215	1254.66096	1264.37365	1223.91077	1203.79004	1271.01982	1177.28997	967.60614	1163.33555	1105.65077	1315.48505	1230.53619	1356.48537	1234.46681	1239.06995	1218.54145
2700	3000	1354.43697	1415.98647	1285.95266	1366.77139	1140.92304	1290.64838	1064.061	1239.13044	1335.74492	1267.17203	1160.9807	1479.91542	1272.14967	1181.7172	1131.63682	1167.80465	1069.95206	1325.25466	1584.04731	1241.8981	1217.50676	1082.48602	1246.7954	1277.26413	1428.66202	1233.1507	1200.01433	1064.60765	1042.21957	1235.9611	1025.72654	1253.14045	1287.38547	1077.05914	1321.32251	1412.15234	1324.46312	905.94003	881.04292	1046.91794	885.39482	1241.8126	1473.58592	1312.21007	1239.4393	1150.94238	1087.02485
3000	3300	1164.24656	1111.09929	1254.64341	1235.74415	1174.62228	1148.7244	1014.58164	1118.1328	1289.23161	1213.95194	1239.0131	1090.81335	1325.25634	976.47387	1085.30805	921.53001	987.44011	1182.2964	1080.88346	1186.82604	1239.33067	1333.38806	1145.7952	1107.20491	1035.2165	1183.29745	1102.05173	1020.02495	1137.58212	943.75344	1199.49658	1204.91443	1151.57507	1335.06203	1046.89178	1107.19861	1144.52443	965.29741	998.71611	992.32092	845.60772	1137.63671	1090.95069	1323.94383	1213.21635	952.52966	1143.34557
3300	3600	1218.30336	1222.15828	1174.16947	981.37047	1213.36149	1031.77857	757.20981	967.00198	1119.60834	1144.16829	933.8195	1108.21844	1083.71374	996.70673	991.61869	863.93266	964.13481	1090.30251	1145.69634	1133.09932	1014.70793	954.91087	922.47117	1197.06274	1237.32062	1116.14083	1169.78575	1138.60559	966.07733	1062.62522	1006.12744	1041.76868	1079.09963	909.62547	995.04416	1237.40027	1189.02928	1012.15831	846.72165	993.92204	893.87112	1296.32083	1060.03166	1194.28296	1078.88017	1030.00769	1071.55361
3600	3900	1298.92054	1147.92879	1340.0211	1239.63925	1134.26408	1209.70593	931.21195	1408.53613	1116.07698	1038.36683	1279.79556	916.74671	1091.03537	902.9607	1081.91027	1082.32296	940.64818	1256.02961	1062.41768	1211.80327	1095.09482	1148.71222	1063.35313	1103.40764	1109.16315	1098.99967	1208.16954	953.94358	842.23799	1055.81693	1104.00553	1108.57831	1065.20109	938.48736	1050.00409	1053.48633	1053.92878	1100.28688	974.93916	1000.08	962.61135	1151.14515	1144.13617	1184.3602	1185.73571	1132.05627	1112.01515
3900	4200	1208.56753	1355.16171	993.3611	1125.2351	1404.65071	1486.51176	918.60254	1025.82128	986.99513	1026.01019	1206.26773	1045.41191	1303.05619	868.71036	1054.3611	947.01079	904.06886	1437.17813	1205.44289	1087.9165	1035.65633	1209.58936	1048.63967	1094.07884	1027.0452	1020.67562	1028.02334	1060.76395	1093.31113	1104.60189	699.64258	1004.95419	1029.36836	1003.27599	915.3157	1116.44092	1014.97876	902.99171	863.88713	875.98366	853.89806	1119.83693	908.50292	1133.51356	1088.29174	1271.54541	949.46759
4200	4500	1127.28271	1007.80383	1215.48565	1084.65956	1205.93829	1311.71847	997.84233	1059.77355	990.87448	1095.35892	1213.32609	1081.24716	1223.53871	891.48761	1146.79674	1080.80969	893.02255	1000.71932	1039.60743	1054.76789	963.45539	1089.76433	1068.12518	968.69845	1210.32545	1040.89003	973.84781	948.63074	1004.4202	924.52482	881.09735	1083.64113	1140.66573	1440.93807	1114.92432	1327.03967	1215.80899	881.80685	929.05857	910.38011	882.90057	1107.49345	1284.18434	1039.76677	962.00695	918.90332	958.77638
4500	4800	1088.00151	1125.70118	818.85149	1157.35134	880.5646	1007.98911	962.84207	825.81536	984.72481	952.22285	1021.92908	1109.59426	1033.17439	1022.52461	953.97832	677.41387	814.42101	1207.92912	1097.74977	985.23542	1020.23171	1151.76758	991.10095	952.88025	1035.57317	1113.67418	1173.99849	855.48198	978.79143	903.33297	1125.89612	939.35356	882.86174	1159.17779	968.56226	831.41565	877.81469	982.90076	839.03806	1004.13755	829.48522	975.62468	1110.53503	1039.95063	967.96885	681.11456	926.08634
4800	5100	1235.20063	989.31273	1100.72917	738.00506	871.64382	1253.75084	917.54429	986.67824	934.1525	930.55644	839.08642	908.14149	1200.3886	826.62306	1219.30638	934.18762	1057.60417	1066.62284	906.33875	1028.28621	904.23108	746.84599	942.24657	1015.87873	1145.46069	1329.16539	983.7927	1115.95246	881.89419	1078.87999	1198.41797	1299.11745	1092.20776	932.11908	1167.43732	1392.68396	1017.42102	1005.05188	788.89625	914.44769	918.81983	997.60613	1224.31209	1100.57457	1073.9934	1011.3609	932.59983
5100	5400	1240.16542	1093.70619	1057.66979	1064.76703	853.47585	1188.04911	987.14129	1098.99283	948.1044	980.25765	1166.68613	955.85138	1152.00514	956.44583	1110.5028	938.36354	921.00278	1058.91978	1032.22777	996.87535	905.74476	974.55013	928.80492	1370.20735	971.38777	1052.14466	799.73142	932.92702	795.87841	878.03987	788.61153	958.34533	962.31317	876.23545	773.45151	1228.95654	708.65457	802.45338	830.97925	842.06852	793.6059	1187.35892	892.68731	1054.81732	1027.05003	880.51581	1015.89982
5400	5700	1034.10492	1030.12675	1191.74206	848.34542	1390.20967	1146.2883	1033.33699	1054.25133	940.63103	932.60618	913.6518	857.71748	984.81379	880.85313	847.56408	1027.50386	831.38084	1020.25754	851.55771	978.88018	946.45131	1061.08635	884.93951	984.16034	882.72237	1085.95621	888.30149	915.64072	928.10789	791.43511	1081.61977	837.16857	831.37767	1128.30752	886.65283	752.29828	1136.31762	967.15615	824.3281	1064.91118	868.09805	897.17789	841.17863	972.94758	840.09426	836.62433	944.62555
5700	6000	787.18851	996.38224	1073.47784	1008.37933	1038.59837	864.74346	872.14339	926.37379	1190.55669	985.63277	914.25584	1021.20877	1041.10382	878.75044	842.48322	800.53608	811.80939	1035.98861	1012.40428	1053.89349	1177.34137	1138.04199	1039.49858	959.68409	1050.39098	1044.97769	966.66753	953.28178	900.05894	831.89195	870.69582	1012.28463	976.18978	794.55544	988.06488	879.60675	839.73274	765.07647	832.49249	993.03515	776.37184	1031.50529	1005.07585	998.17098	1106.65133	812.6051	974.67065
6000	6300	714.49074	1018.77568	692.04759	1133.95664	839.11825	822.6042	787.74989	705.94124	968.24212	886.06512	1231.83918	994.79228	770.4372	809.75078	929.48278	759.96384	770.26455	993.30404	1038.90216	1025.31545	915.19239	771.46196	854.25251	934.24037	1158.58318	919.09655	914.10455	676.43437	1164.16894	882.36364	1250.87764	940.72997	977.29817	979.05454	1141.31482	1117.15955	813.75381	817.10168	1054.95726	1042.95697	882.50738	1074.86145	1114.32295	985.94478	810.11397	949.00885	866.78266
6300	6600	858.85324	906.06191	1032.07194	757.19285	1199.3574	1127.78861	894.34272	969.95211	963.25924	775.72904	945.26804	867.70247	874.0585	799.906	887.77864	850.25636	748.8654	806.68788	989.40062	833.15149	867.55179	1086.45689	823.87571	958.28929	1134.77104	879.77714	882.02226	906.35845	846.01765	1068.12292	693.24742	938.2403	872.26733	751.65932	929.34665	1250.59656	999.74043	1028.82795	659.33864	754.21229	704.7009	1024.77326	1086.055	946.28197	903.56286	678.6698	848.76054
6600	6900	1074.4769	1143.3088	914.03013	859.96759	875.20046	1160.60447	729.9566	833.88631	859.48018	848.2345	838.3145	1133.1842	909.76929	635.73661	889.31501	786.9161	833.85602	904.98452	1058.32381	1083.65003	1031.62722	955.48456	1021.77924	957.18874	848.08725	960.24215	939.16058	898.21164	970.91756	1091.48285	933.66252	989.81356	941.2542	808.67162	777.11441	751.44019	794.63053	809.4767	647.27142	916.68458	755.77785	897.15182	724.11003	867.72226	987.16928	879.26996	871.83707
6900	7200	720.45619	850.61486	753.624	825.88301	992.06003	900.542	812.30796	758.50741	813.30483	863.83214	795.70912	636.70104	1097.20542	893.77388	789.08972	703.39593	710.53545	867.08319	780.11246	868.8374	784.62253	601.59464	843.76803	898.96549	879.20911	927.62451	704.85156	763.94309	850.51488	955.74957	765.51345	838.42952	744.63866	802.89705	617.62451	1027.28809	678.30762	722.93936	884.62284	776.70546	765.7014	920.55397	786.74934	908.76363	849.55676	748.52112	816.36389
