frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
4200	4500	1290.84118	1133.93633	1325.19409	1356.1181	1273.45842	1419.90201	1428.71782	1400.14174	1168.93998	1141.31082	1252.97494	1148.63741	1323.63343	1129.16992	991.57891	1235.96103	1150.84912	1393.63159	1191.40928	1289.66328	1246.31833	1136.24753	1221.13865	1317.93381	1434.92925	1122.35596	1199.33338	1095.38993	1224.12453	1031.66469	1073.74002	1431.03923	1341.16763	1038.35128	1243.50283	1171.07971	1059.81359	1217.87355	987.88547	1150.80194	1250.31278	1555.49824	1277.0795	1247.21862	1165.87413	1025.28568
4500	4800	1494.05054	1200.18776	1099.20455	1281.43634	1401.79227	1264.06019	1152.97401	1148.24221	1225.75108	1194.78461	1211.45012	1258.66682	1158.29527	1089.21004	1132.49383	1260.20725	1138.63058	1304.29371	1165.05334	1311.65277	1234.62135	1191.89845	1185.06374	1071.74751	1058.17173	1075.71439	997.18953	1136.94863	1169.47595	999.35085	859.24936	1008.2023	1107.20243	1071.0702	1174.4186	1072.62647	908.11647	1064.66205	1067.10254	982.92362	980.15845	1173.14868	1057.16376	1011.07568	1188.71555	1140.76107
4800	5100	1277.77732	1301.8415	1074.03107	1370.94709	1211.68441	1084.13246	1179.61115	1052.08327	1160.43667	1147.7608	1142.23546	1312.60648	1052.61233	1153.28551	1151.05883	1031.26479	1083.50387	1270.55574	1290.06276	1280.60389	1197.51487	1140.18254	1213.93535	1065.80894	1294.86248	786.86758	1106.63848	679.85097	1063.35055	949.00338	1060.60131	1199.80868	1068.40813	1136.58204	1069.49401	918.14417	1051.25469	875.25509	971.828	951.58428	1248.44057	1309.76606	1109.37811	1104.83908	1070.891	1021.76937
5100	5400	1488.78889	1401.37187	992.57603	852.77569	1331.42578	1031.99923	1099.86444	996.82754	1195.09484	1046.49995	1173.07233	1471.73693	941.17501	1074.68772	1026.93527	1141.82473	998.2784	1371.07623	1542.90841	1314.35501	1087.20393	765.18646	1020.28006	1371.90796	1546.0125	869.67628	1022.16569	1200.37274	1185.04093	1054.79621	882.19672	1134.91377	1139.35938	1143.29089	1164.98459	846.83354	1135.0634	1027.94853	1249.93798	1048.84738	1134.42279	1323.80896	981.4187	967.26004	963.39624	1066.43774
5400	5700	1373.0334	1095.34382	1101.22445	1063.49506	1167.03594	1391.50348	782.47312	1141.26035	1112.83189	977.78155	1333.56139	1065.87386	970.51644	1141.61734	1082.73736	961.31923	990.32013	1345.79482	1087.69475	1250.68411	1177.18401	1066.1333	1235.38522	1072.1175	1008.9558	1136.8782	1060.89676	1350.01576	975.00483	1107.31915	902.09094	1015.66571	983.27465	933.17689	907.18737	1098.68053	1031.83229	770.8024	1096.94888	947.98647	1074.97242	962.98735	986.99144	1071.50465	933.62276	930.05685
5700	6000	1099.43501	1092.0426	1267.16622	1252.425	1223.27103	1000.97301	1124.88509	1287.68906	1178.41269	1094.96615	859.70023	973.39836	1185.64641	1130.54572	1039.19242	984.23308	1041.17908	1276.31851	1113.94225	1272.15387	1151.25601	1195.72251	1071.82942	1330.571	1287.43329	935.60492	1073.94116	926.73914	977.54425	789.53954	919.59275	1174.31305	1047.10314	1091.57033	1122.88082	890.46576	977.85394	795.78952	1047.34474	921.54141	1337.0128	1421.17898	1145.4595	1008.80151	1035.71436	1042.72717
6000	6300	1435.13242	1102.62122	1135.42859	958.85991	946.20514	1282.03642	1193.54691	901.81042	1087.26821	1052.39162	858.14826	950.88036	1006.35645	824.89671	971.07376	1237.92801	989.64877	1312.78186	1177.20534	1252.54449	1150.10669	1360.10786	1052.41031	1279.42693	1104.34801	1083.84587	1017.44307	1029.00884	1029.67018	1254.25045	956.37824	1135.23324	1086.08225	933.0663	860.0699	750.18216	1105.81859	1077.37529	931.55946	1101.75231	1083.65374	904.65133	929.01616	1034.17429	905.49786	996.58138
6300	6600	1237.38367	1194.60334	923.45831	1030.37843	1071.64246	1049.34603	1112.38976	966.60715	1041.70287	1052.68117	1424.05187	1212.09055	1077.89159	1101.26687	1053.8663	1251.99336	1014.34956	1188.1012	1326.67262	1256.4492	1114.57045	787.0399	1136.29711	1012.27846	1008.32984	1083.12927	1049.79098	1037.10423	849.20277	1052.15256	967.61224	1279.14193	1151.56043	842.99922	858.10201	967.29962	1044.56975	845.31207	951.28319	1007.84319	1077.66277	1124.54121	1060.05791	1097.1112	957.53597	987.60438
6600	6900	1125.26661	1460.71265	920.66089	873.97439	1089.28993	1303.90603	903.16253	896.14764	1032.75556	1001.82609	1083.27938	1159.09384	1027.0494	1109.3623	964.59171	1002.44023	1028.68134	1198.89432	1378.11375	1055.11328	1126.39407	1055.22244	1129.40766	1301.1832	1171.29017	936.71136	975.21973	889.06318	859.29019	1191.82492	1151.31176	929.13363	982.59935	1229.89776	967.39906	959.86656	985.0725	1089.92609	1162.40159	1058.00301	1174.8726	1036.51707	923.05897	901.2681	746.87317	1014.24199
6900	7200	1156.3445	1138.47841	814.90666	947.47394	822.50777	1018.10314	714.29717	814.47154	973.49204	991.54375	1183.27232	1119.18479	807.21897	976.14028	915.10637	974.31322	982.93337	1159.01301	1128.61112	1050.65571	908.29513	1060.07739	990.57461	1069.5243	1135.36936	879.99075	1021.96791	989.86258	1046.37993	1134.07384	866.75718	1093.21413	1075.84592	867.12887	1185.00733	915.00163	947.96471	842.37088	953.71524	928.3407	977.45102	1262.38176	991.35902	966.41932	1084.48041	945.08193
