frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pc	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
4200	4500	1972.9403	2430.68509	1775.41269	1981.51132	1733.27639	1648.49912	1708.44409	1474.76517	1754.85354	1792.13067	2171.00442	2676.11707	1969.40872	1681.51871	1669.55247	1518.71569	1573.72476	2330.91058	2601.24894	1897.01678	1829.61746	1409.91408	1602.30624	1644.77639	1942.61257	1583.29114	1757.48299	1761.19761	1606.24993	1563.00613	1487.44037	1679.33531	1685.81828	1677.27326	2125.0464	2077.72949	2038.85383	1575.55397	1460.54459	1576.36047	1524.11925	1740.23673	2055.33035	1740.88525	1686.57477	1067.18591	1482.71122
4500	4800	1758.32557	1965.84824	1523.58064	1613.26279	1352.07437	1678.56133	1448.74124	1456.44989	1671.60608	1680.98486	1974.75364	1826.88916	1813.23774	1627.18258	1484.21881	1402.08695	1375.50758	1734.72991	1869.82096	1576.70556	1618.09778	1784.3242	1710.61366	1902.1621	1724.41587	1843.68942	1557.16309	1795.43699	1605.20227	1593.03342	1296.02163	1526.27072	1593.78826	1659.95126	1740.49799	1518.5498	1776.3087	1406.4601	1477.41709	1628.11542	1265.00147	1749.64916	1688.17847	1702.52821	1592.83186	1211.18799	1532.85984
4800	5100	1476.16987	1607.99299	1560.23448	1586.38441	1463.43333	1317.36529	1349.22538	1097.83179	1576.31821	1541.77663	1605.24482	1538.68606	1640.82707	1456.19923	1425.49347	1215.2043	1390.77441	1670.50044	1431.57792	1637.39822	1619.51812	1605.12871	1538.97558	1498.57952	1614.70874	1417.21159	1638.74977	1338.1348	1398.7536	1424.60718	1159.01501	1479.51672	1559.12082	1410.21609	1510.49836	1441.09644	1883.77616	1345.23849	1201.62866	1461.96904	1190.58948	1618.23115	1615.91681	1519.23292	1438.37195	1080.49915	1371.34446
5100	5400	1620.1598	1687.59767	1564.79537	1781.76046	1564.86041	1437.79579	1327.94657	1655.56638	1631.37695	1455.85627	1689.6874	1426.80265	1775.22319	1409.19417	1354.04823	1526.31088	1319.46912	1733.39887	1612.95858	1689.84572	1555.14808	1335.11755	1627.02952	1460.34448	1429.95065	1551.54452	1682.68575	1737.19473	1428.41216	1685.8494	1201.31069	1500.82267	1476.88788	1592.36059	1263.19971	1524.49255	1624.00924	1473.01611	1345.63764	1487.81138	1207.28559	1499.43818	1317.49176	1310.57461	1435.18701	1231.83911	1453.07989
5400	5700	1097.28877	1539.95031	1119.33523	1641.13307	1168.18688	1446.31981	1261.12335	1404.86954	1580.54154	1521.42732	1623.39608	1441.07737	1685.04042	1372.12186	1443.01995	1436.98518	1255.72976	1371.0401	1397.39506	1455.14986	1471.64813	1490.05737	1285.35032	1140.46776	1335.57331	1075.68158	1333.45029	1182.7235	1343.23163	1247.12941	1177.64659	1470.50252	1334.51193	1495.65673	1303.13764	1501.41858	1440.11052	1234.45658	1327.78801	1236.72602	1145.46721	1484.81533	1324.31004	1464.89219	1416.82079	930.58252	1218.11244
5700	6000	1661.47385	1442.0743	1409.7917	1479.23655	1517.53816	1310.43544	1429.41615	1713.16418	1394.38679	1484.6678	1293.27894	1628.39372	1587.28532	1342.53161	1030.20824	1373.85078	1087.97715	1438.3399	1438.8269	1286.10737	1368.15059	1323.30399	1415.49149	1424.41006	1653.6357	1287.87132	1406.86472	1537.34159	1416.29177	1522.06012	1450.21871	1479.09248	1480.59645	1589.78383	1733.66426	1547.03345	1420.92512	1413.03863	1330.85708	1199.31891	1282.15903	1474.72802	1928.53465	1274.99189	1224.27984	1226.35278	1347.21957
6000	6300	1598.06913	1653.94209	1343.54602	1360.16381	1239.93092	1614.56811	1131.06059	1459.24515	1465.99698	1449.75946	1625.43469	1744.2892	1556.49504	1154.55663	1417.33184	1264.06188	1136.85344	1533.31522	1644.17163	1541.55075	1477.76744	1310.53887	1453.09569	1442.18209	1439.21563	1568.14155	1251.55327	1384.96439	1238.9902	1343.55424	968.50932	1493.34472	1434.09657	1283.99216	1649.74573	1691.18811	1225.54951	1170.35027	956.32497	1352.08587	1170.36857	1269.71349	1697.12811	1471.3797	1391.11801	1135.70239	1266.47736
6300	6600	1356.48719	1680.40951	1265.57392	1281.3047	1110.48804	1445.72559	1073.91467	1207.56885	1373.79694	1408.9415	1132.36466	1662.97207	1462.19576	1245.65233	1096.44952	1049.00927	1070.86205	1529.83566	1909.59245	1324.88911	1291.61917	1197.94584	1122.62234	1152.18641	1216.90366	1434.72806	1429.0248	1374.47836	1264.64593	1374.96695	1172.184	1312.14399	1275.10258	1408.44262	1303.97692	1065.45264	1311.85098	1228.97971	1335.12835	1217.48906	1266.24418	1339.53371	1360.55244	1231.7537	1302.63125	1107.40225	1237.01189
6600	6900	1276.06026	1474.63677	1462.21711	1760.47644	1592.60535	1215.68928	1384.79418	1095.48538	1295.43717	1416.76248	1399.65668	1538.05157	1641.21732	1171.27369	1135.39028	1040.84104	1159.61015	1366.75261	1408.29565	1325.16673	1381.13987	1344.19723	1227.12742	1059.28223	1504.29047	1140.88293	1135.84947	1139.38438	1102.95481	1012.38951	995.63136	1394.55419	1281.20033	1171.80126	1414.3698	1646.48328	1120.5996	1096.26387	879.48966	1145.9772	925.86164	1310.80021	1558.99954	1235.38613	1165.6636	1207.1969	1292.31419
6900	7200	1266.63611	1473.44661	1121.0358	1406.4817	1104.35169	1214.13395	1146.50093	1340.55768	1144.5891	1199.65386	1298.1693	1688.1756	1214.0026	1254.27238	988.19412	1334.1103	1201.48856	1300.8488	1643.53109	1148.42711	1065.77364	1060.76036	1282.95156	1428.59598	1387.47412	1272.43061	1392.21717	1098.32054	1369.33675	1264.74709	1089.12272	1338.36341	1231.77912	1435.54682	1392.34723	1493.46643	1444.20363	892.46364	1150.81603	1195.05558	911.36639	1426.32597	1481.14571	1409.5227	1392.88441	1041.75076	1175.17101
