frame_start	frame_end	Left-AV	Left-CeM	Left-CL	Left-CM	Left-LD	Left-LGN	Left-LP	Left-L-Sg	Left-MDl	Left-MDm	Left-MGN	Left-MV(Re)	Left-Pf	Left-PuA	Left-PuI	Left-PuL	Left-PuM	Left-VA	Left-VAmc	Left-VLa	Left-VLp	Left-VM	Left-VPL	Right-AV	Right-CeM	Right-CL	Right-CM	Right-LD	Right-LGN	Right-LP	Right-L-Sg	Right-MDl	Right-MDm	Right-MGN	Right-MV(Re)	Right-Pc	Right-Pf	Right-PuA	Right-PuI	Right-PuL	Right-PuM	Right-VA	Right-VAmc	Right-VLa	Right-VLp	Right-VM	Right-VPL
480	600	4016.48335	4094.65141	4433.30186	5622.67385	4180.87013	4196.44597	4661.70955	3684.06641	5198.37115	4508.25707	4398.52989	3808.86049	4504.12239	4937.03557	3445.78167	4074.57204	3448.25355	3574.5966	4067.31025	4484.02177	5014.58438	4049.18677	4822.4156	4526.4425	3859.53465	4579.81559	4729.31322	4473.42447	3295.66691	4600.59802	4055.41375	5125.70477	4383.56698	4274.13195	3472.72738	5013.11133	3957.98294	5489.07578	3477.32253	4492.30476	3963.01092	3685.76465	3464.42827	4216.86085	4764.60915	2871.84619	4293.60474
600	900	3866.79304	4028.94152	3791.93452	4479.45252	3459.32901	3798.42141	4263.6697	3646.24335	4573.67235	4247.42319	3654.35656	3625.81087	4033.47849	4642.6182	3396.92116	4410.27301	3434.91196	3789.39055	3972.93315	3944.09361	4345.80115	3531.30981	4472.01128	3627.86586	3866.26067	4083.99818	4663.52721	3350.63447	3524.8936	4079.13605	3683.21087	4644.7907	4475.19822	3948.83719	3751.12061	4487.93359	4361.50148	4527.90608	3446.42406	4007.1002	3346.48514	3528.17028	3653.06763	3697.68862	4020.06757	3067.62248	3882.16243
900	1200	3628.72193	3926.98365	3693.53643	3969.10422	3390.45297	3642.73895	3896.5632	3261.78007	4262.31115	4042.01884	3714.77542	3852.66539	3698.80788	3874.10795	3016.62796	3744.44372	3051.12178	3321.20366	3915.15957	3731.20159	3941.79084	3320.09302	3720.88623	3648.42949	3847.48097	3845.58678	3880.88263	3453.68739	3401.37951	3813.80185	3266.00673	3956.57516	3764.62756	3677.76976	3747.97008	3950.2998	3866.40483	3879.75905	3251.43261	3622.51165	2942.57127	3124.73149	3760.91719	3399.881	3785.64649	3055.44116	3707.05383
1200	1500	3001.80733	3426.06374	3253.07876	3844.9835	3048.70579	2994.93	3333.94809	2929.64729	3681.80327	3475.19277	3649.32775	3231.8303	3734.08358	3183.27843	2638.33876	3220.79838	2751.55738	2811.78191	3352.31685	3105.7188	3390.09263	2857.65723	3219.57232	3226.81645	3509.524	3196.35083	3391.18804	2855.28794	2919.78295	3648.03858	2828.92484	3564.36611	3443.69521	2879.35007	3582.6489	4314.9751	3406.46153	3248.2188	2549.80166	3131.80615	2644.55231	2996.18562	3323.11333	3021.48011	3255.25017	2581.00667	3062.43696
1500	1800	2740.2133	3065.9998	2771.4178	3245.23075	2526.05768	2808.10945	2892.72291	2909.11042	3088.74838	3139.9241	3205.88106	3142.00087	3107.24799	2968.03783	2421.8346	2865.71425	2445.25367	2721.12032	3146.70811	2626.1474	2769.68368	2623.42871	2956.64397	2788.5685	2962.3263	2832.67193	3366.30988	2523.01277	2733.13895	3198.08939	2633.16333	3271.30777	3173.92099	2679.83472	2941.00993	3087.19214	3280.45084	3166.05162	2215.11879	2724.16176	2328.56783	2852.14006	2935.75718	2950.89902	3059.85907	2219.56258	2889.84388
1800	2100	2515.10437	2664.5843	2526.91541	2576.62305	2468.47534	2718.61464	2575.6444	2485.0214	2807.12162	2774.8874	2969.91954	2816.65655	2953.08764	2423.48716	2206.84248	2586.25524	2127.06062	2548.3679	2592.99668	2506.39185	2609.53387	2433.13232	2543.13007	2627.89233	3211.38201	2628.13392	3094.11771	2232.19084	2670.90818	2647.38695	2636.18806	2806.6086	2740.70751	2667.033	3130.24159	3248.86719	3002.57129	2466.171	2105.55632	2744.78941	2269.57802	2816.65819	3279.29927	2643.68805	2798.93696	2432.03117	2597.734
2100	2400	2522.56593	3078.43008	2494.52344	2666.41674	2456.90659	2501.06039	2155.0247	2233.92803	2675.36621	2566.90291	2515.61912	3255.38251	2799.96582	2282.64035	2187.93562	2283.20122	2020.85717	2513.81758	2970.06885	2357.05972	2259.13181	2029.32751	2243.65523	2439.86941	2851.10853	2361.68688	2657.15881	2480.72974	2287.98998	2895.54232	2355.86949	2680.23147	2562.61227	2388.90688	3163.1798	2766.3252	2834.24953	2500.7729	1979.4861	2330.46836	1820.18302	2520.43525	2796.46963	2561.84024	2599.49102	2247.23352	2590.11327
2400	2700	2273.25378	2531.5528	1831.74923	2550.23936	1827.64504	2198.79662	2328.78578	2118.95055	2031.22392	2145.73325	2254.63905	2754.26392	2571.93219	2163.06983	1859.74277	2040.6356	1917.96137	2230.2059	2588.23125	2126.73918	2171.91709	2192.57202	2108.4816	2240.63026	2139.64233	2265.55065	2243.10707	2094.85648	1990.32153	1886.59086	2027.78374	2600.13114	2321.84	2095.24865	2095.66901	2474.20166	2286.10334	1998.88916	1792.27549	2040.0474	1691.37311	2133.06473	1956.4447	2223.91992	2307.25976	1982.54411	2214.33653
2700	3000	1974.4609	2269.32932	1891.36744	2459.72128	1919.978	2282.88846	1949.9788	2087.79993	2127.04191	2177.50773	2621.50958	1922.09565	2704.12482	1958.75545	1956.62435	1928.78358	1734.69962	1836.30552	1939.98047	1939.51692	2004.59132	2077.88696	2070.9485	2193.44353	2479.40973	1916.48996	2155.76196	2019.96218	1886.05582	2107.74762	1941.79454	1989.78682	2035.06003	1952.58228	2362.38021	2688.12842	2138.91538	1953.88217	1838.11549	2010.76232	1744.16415	2113.32	2423.8314	2030.07043	2004.21967	1693.57992	1957.40957
3000	3300	1890.62812	2346.87134	1872.3257	2091.80376	1702.21649	2062.08651	1882.08227	2025.36875	2015.96669	2027.29858	2038.76695	2387.2758	2286.32325	1860.41265	1893.31707	1980.63898	1712.58895	2042.74624	2329.7918	1819.93444	1885.22083	2155.6709	2077.64257	1815.94515	2022.71969	1843.08348	2125.14084	1694.82966	1733.38977	1876.17613	1800.54314	2082.99406	1977.92114	1748.84936	2108.44231	2369.87524	2069.31423	1887.83125	1499.26676	1802.45687	1554.70609	1788.70923	2005.56211	1958.21776	2015.45486	1875.10779	1929.6171
3300	3600	1809.39433	2028.03824	1723.3168	2128.76841	1656.18838	2183.13979	1874.41343	1712.79613	1743.30798	1810.50175	2173.85444	2259.1843	2288.23306	1744.81398	1487.91342	1601.69873	1436.69259	1718.86516	2097.75469	1832.36358	1896.76639	1679.15601	1734.84439	1897.45153	2242.25773	1714.35189	1935.56115	1465.74666	2115.83498	1750.22281	1979.45597	1764.72569	1711.11412	2312.2037	2250.83873	1948.77307	1930.27951	1642.24819	1779.98333	1625.28132	1413.32694	1977.53692	2240.23652	1815.40503	1861.55514	1512.33329	1832.59312
3600	3900	1999.9068	2229.14145	1553.81874	2087.98517	1521.83178	1619.90135	1764.01938	1715.13301	1604.15408	1688.68165	1939.44665	1965.74409	1871.44125	1615.05141	1526.95517	1749.62896	1427.55644	1990.48713	2257.36514	1638.60266	1600.06378	2324.552	1857.06498	1674.6727	1961.13437	1557.72195	1932.9329	1699.1732	1703.62085	1886.65452	1582.99651	1674.53205	1595.55649	1749.43727	2109.85878	1521.76636	1722.55356	1648.04803	1395.63382	1634.95636	1356.28524	1746.30629	1913.39395	1763.05214	1832.22078	1451.31669	1727.06638
3900	4200	1515.76368	2096.88841	1614.88693	1587.91033	1868.42849	1824.86085	2000.05169	1406.69264	1596.96057	1651.3134	1910.01892	2124.15222	1599.53637	1564.75243	1541.96557	1432.4635	1397.13306	1737.19218	2075.22795	1628.10906	1632.87418	1531.21277	1597.59928	1506.67057	1833.59296	1567.73499	1658.72891	1675.20842	1667.44684	1705.25839	1791.66553	1673.71898	1639.90059	1901.74366	1721.05999	2285.76196	1775.61249	1504.59836	1353.30814	1691.20531	1288.53765	1619.74762	1844.20781	1735.23815	1642.74453	1628.10636	1726.52522
4200	4500	1645.64638	1973.85876	1589.18328	1684.78413	1634.1865	1685.68374	1454.01902	1577.24489	1552.80987	1472.68573	1902.52257	2115.07861	1709.54663	1499.92564	1396.29389	1542.90893	1392.40482	1669.4403	1812.62019	1609.06105	1528.15205	1709.0835	1567.60606	1634.0784	2048.50928	1555.22772	1606.0942	1446.59887	1723.84678	1647.72133	1512.2262	1622.25798	1503.95216	2029.79466	1965.96417	2059.67383	1330.98485	1420.25474	1306.98482	1489.11583	1170.48038	1875.63479	1944.60244	1601.35858	1544.33537	1616.9222	1687.71137
4500	4800	1485.2412	1857.1066	1259.73962	1758.37413	1350.39501	1661.51086	1552.8596	1512.7155	1476.47793	1417.60445	2045.72887	1665.71326	1566.35716	1298.59819	1246.48988	1564.01006	1121.91647	1817.43816	1993.39355	1572.59264	1536.51935	1358.88892	1561.38272	1493.49734	1717.50314	1412.79153	1708.70297	1516.98975	1528.72806	1678.21748	1758.05022	1493.3288	1470.2954	1615.1652	1844.12988	1704.21252	1775.3676	1551.96649	1392.73968	1531.67539	1292.36655	1563.05311	1896.17209	1536.5776	1504.66933	1431.58927	1639.81139
4800	5100	1628.72262	1817.8197	1452.38684	1339.27012	1542.33596	1727.66486	1888.02589	1312.38001	1566.2468	1583.95195	1519.66859	1962.52562	1391.12233	1156.4377	1301.29806	1357.97133	1158.61689	1636.7369	1780.68884	1547.85371	1495.4882	1279.48608	1307.02165	1543.82565	1932.9529	1519.31028	1721.95026	1301.38811	1477.51524	1268.20598	1537.7688	1611.69125	1643.77855	1590.6009	1998.96102	1964.17371	1818.56398	1184.56355	1364.22147	1413.45392	1175.81482	1549.93037	1938.58496	1630.13924	1486.84927	1233.94552	1327.40287
5100	5400	1612.56152	1633.41389	1169.71822	1518.12548	1210.8038	1566.18733	1411.19404	1366.57946	1321.69467	1337.18211	1549.9414	1594.30157	1584.43543	1443.33454	1273.63848	1557.82037	1162.82572	1568.41885	1683.95967	1455.0032	1373.71918	1236.35681	1522.76871	1498.08958	1538.24713	1341.47366	1296.74827	1268.39565	1358.57329	1438.90494	1414.17229	1158.49371	1241.17318	1315.9383	1777.97438	1211.68518	1555.10546	1219.0348	1084.62003	1510.48314	1174.20753	1413.86539	1459.53845	1344.67194	1335.16202	1501.60295	1388.16459
5400	5700	1228.24772	1673.02977	1448.26108	1487.29373	1580.33795	1446.73556	1216.76476	1176.05544	1581.31252	1599.86287	1745.46182	1640.1524	1403.80284	1288.89813	1177.80693	1190.69662	1077.07606	1393.749	1507.38745	1225.69423	1288.85545	1747.65308	1509.74846	1356.47396	1289.58007	1382.44995	1668.85621	1295.76387	1574.27812	1430.79707	1608.66155	1191.6561	1386.6798	1552.60901	1209.28929	1161.92273	1896.0919	1176.6952	1337.91033	1397.23143	1035.12831	1273.45209	962.17372	1222.82711	1250.79353	1552.89408	1424.43481
5700	6000	1170.99109	1140.97192	1227.34335	1437.04334	1297.83513	1577.93434	1278.75862	1469.7627	1155.2661	1124.02358	1255.60533	1378.62861	1247.51695	1438.41922	1491.7481	1304.14279	1290.77338	1185.76269	1360.28152	1201.17937	1284.49716	1941.53967	1525.61646	1428.0336	1536.42631	1253.27513	1408.06505	1346.07126	1474.4006	1374.76591	1390.01892	1169.33663	1121.85844	1579.23384	1710.96379	1236.26135	1624.33348	1238.85971	1153.96097	1305.77642	1170.76109	1467.31564	1655.60046	1312.53352	1264.94711	1262.76912	1304.07766
6000	6300	1266.00154	1522.00604	1142.13608	1171.15009	1187.66873	1529.48461	1461.022	1213.61504	1411.2081	1180.07849	1530.89644	1921.19252	1096.93548	1107.41869	1141.91513	1340.31926	1108.10585	1378.2341	1733.38562	1407.3315	1373.7173	1120.10693	1243.25318	1510.83466	1532.71918	1284.80094	1513.64768	1456.96509	1073.30637	1470.17817	1290.27265	1266.31512	1263.30137	1381.97804	1892.46156	1465.20044	1536.21321	1057.49843	998.01992	1064.86627	975.602	1393.67896	1508.84714	1168.72199	1212.88349	1516.13493	1271.26567
6300	6600	1425.77088	1320.16008	1443.93997	962.6795	1328.81164	1620.7973	1310.57586	1102.75035	1308.07738	1195.37976	1310.27543	1202.50039	1309.03599	1097.51189	1039.67569	1333.97767	1020.68445	1324.34987	1232.14739	1443.03538	1311.9949	1213.89587	1291.01099	1401.01552	1407.91157	1583.47134	1528.88329	1331.30691	1479.56712	1439.15198	1029.15765	1485.09182	1360.58954	1518.46039	1506.4378	1266.56274	1744.082	1152.72863	856.77825	1157.47927	973.47643	1339.01899	1516.07988	1352.62308	1374.4651	1492.56352	1315.19998
6600	6900	1307.68335	1569.49981	1249.06893	1455.73016	1310.9066	1513.6521	1408.69228	1110.26347	1330.37968	1324.00498	1237.13026	1814.78406	1752.40334	1194.58834	1046.97113	1093.43703	1004.97184	1257.56111	1795.54607	1297.07263	1361.86675	1592.56055	1329.49873	1345.48877	1597.90092	1097.23343	928.66592	979.62778	1530.3289	1152.54849	939.15161	1043.28634	1109.11254	1282.47037	2154.31148	1114.64587	1049.57385	1082.07824	1036.60816	1055.6334	854.73182	1305.72815	1475.68826	1115.3345	1234.51087	1670.64502	1299.81319
6900	7200	1491.69265	1345.03049	1117.50576	1187.34315	980.96349	1545.96534	1304.23374	1422.12584	1132.57862	1155.34158	1756.57423	1105.03962	1281.39488	1034.46238	1246.96812	1470.88755	1018.51276	1313.29367	1082.74919	1367.53579	1220.8985	1094.24292	1186.78308	1344.99996	1442.66136	1307.53535	1419.75795	928.59625	1042.90601	988.12103	1113.85206	1053.4009	1116.2601	1027.21512	1238.87599	1197.41895	1782.75831	1006.16772	872.59761	732.23991	904.3729	1293.55933	1381.51123	1080.04108	1029.21063	1298.29378	1019.98868
